,BTC,BNB,XRP,SOL,DOGE,LINK,UNI,LTC,BCH,MATIC,FTT,TRX,AXS,SHIB,AAVE,OKB,GRT,FTM,CEL,MKR,COMP,SUSHI,SNX,HT,CHZ,OMG,ENJ,YFI,SRM,BAT,CRV,REN,AUDIO,BNT,ZRX,DYDX,RAY,PERP,SAND,C98,CRO,HNT,LEO,MANA,WAVES,SKL,SPELL,1INCH
2021-10-18 14:00:00,CSP,CSP,BTO,STO,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,CLP,,CSP,CSP,CSP,BTO,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 15:00:00,CSP,CSP,BTO,STO,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 16:00:00,CSP,CSP,BTO,STO,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,BTO,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 17:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,,CSP,CSP,BTO,BTO,CSP,STO,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 18:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CLP,,,,CSP,CSP,
2021-10-18 19:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CLP,,CSP,CSP,BTO,BTO,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-18 20:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-18 21:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,,CSP,CLP,BTO,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-18 22:00:00,CSP,CSP,BTO,STO,STO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CLP,BTO,CSP,CSP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-18 23:00:00,CSP,CSP,BTO,STO,CLP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,CSP,BTO,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-19 00:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CLP,BTO,CSP,BTO,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-19 01:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,BTO,CSP,BTO,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-19 02:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,BTO,CSP,BTO,CLP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-19 03:00:00,CSP,CSP,BTO,CLP,CLP,CSP,STO,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,BTO,CSP,BTO,CLP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,CSP,,,CSP,,,,CSP,CSP,
2021-10-19 04:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CSP,
2021-10-19 05:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 06:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 07:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,BTO,BTO,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 08:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,BTO,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 09:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,BTO,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 10:00:00,CSP,CSP,BTO,CLP,CLP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 11:00:00,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 12:00:00,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,BTO,CSP,BTO,CSP,BTO,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 13:00:00,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CLP,STO,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,BTO,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-19 14:00:00,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,BTO,CSP,CSP,CLP,CSP,CSP,CLP,STO,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 15:00:00,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,BTO,CSP,CSP,CLP,CSP,CSP,CLP,STO,CSP,CSP,BTO,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 16:00:00,CSP,CSP,BTO,CSP,CSP,CSP,CLP,CSP,BTO,CSP,CSP,STO,CSP,CSP,CLP,STO,CSP,CLP,CSP,BTO,BTO,CSP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-19 17:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-19 18:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 19:00:00,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 20:00:00,CSP,CSP,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 21:00:00,CSP,BTO,BTO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,BTO,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-19 22:00:00,CSP,BTO,BTO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,BTO,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-19 23:00:00,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-20 00:00:00,CSP,BTO,BTO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,STO,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-20 01:00:00,CSP,CSP,BTO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,CLP,
2021-10-20 02:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-20 03:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,,,CSP,,,,CSP,STO,
2021-10-20 04:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,CSP,STO,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,,CSP,CSP,CSP,,CSP,,,BTO,CSP,,STO,,,CLP,
2021-10-20 05:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,BTO,CSP,STO,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,,CSP,CSP,CSP,,CSP,,,CSP,CSP,,STO,,,CLP,
2021-10-20 06:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,CSP,CSP,,STO,,,CLP,
2021-10-20 07:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,,CSP,,,CSP,CSP,,STO,,,CLP,
2021-10-20 08:00:00,CSP,BTO,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,,CSP,,,CSP,CSP,,STO,,,STO,
2021-10-20 09:00:00,CSP,BTO,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,,CSP,,,CSP,CSP,,STO,,,CLP,
2021-10-20 10:00:00,CSP,BTO,CLP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CLP,CSP,,CSP,,,BTO,CSP,,CLP,,,CLP,
2021-10-20 11:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,CLP,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,BTO,CSP,,CLP,,,CLP,
2021-10-20 12:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,STO,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,BTO,CSP,,STO,,,CLP,
2021-10-20 13:00:00,CSP,BTO,CLP,CSP,CSP,CSP,STO,CSP,BTO,CSP,STO,STO,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,BTO,CSP,,CLP,,,STO,
2021-10-20 14:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,BTO,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,BTO,CSP,,CLP,,,STO,
2021-10-20 15:00:00,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,BTO,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,CSP,,,CSP,CSP,,CLP,,,STO,
2021-10-20 16:00:00,CSP,BTO,CSP,CSP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CLP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CLP,CSP,CSP,,BTO,,,CSP,CSP,,CLP,,,STO,
2021-10-20 17:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,STO,CLP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CLP,CSP,CSP,,BTO,,,CSP,CSP,,CLP,,,STO,
2021-10-20 18:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CLP,CSP,CLP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-20 19:00:00,CSP,BTO,CSP,STO,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CLP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-20 20:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,STO,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-20 21:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,BTO,CLP,CSP,STO,BTO,BTO,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-20 22:00:00,CSP,BTO,CSP,STO,CSP,CSP,CLP,CLP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,BTO,CLP,CSP,STO,BTO,BTO,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,STO,,,STO,
2021-10-20 23:00:00,CSP,BTO,CSP,STO,CSP,CSP,STO,CLP,CSP,CSP,CLP,CSP,BTO,BTO,CSP,STO,CSP,CSP,BTO,CSP,CSP,CLP,CSP,STO,BTO,BTO,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-21 00:00:00,CSP,BTO,CSP,STO,CSP,CSP,CLP,CLP,CSP,CSP,CLP,CSP,BTO,BTO,CSP,STO,CSP,CSP,BTO,CSP,BTO,CLP,CSP,STO,BTO,CSP,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,CLP,,,STO,
2021-10-21 01:00:00,CSP,BTO,CSP,STO,CSP,CSP,CLP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,BTO,CLP,CSP,STO,BTO,CSP,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CSP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-21 02:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,BTO,CSP,STO,CSP,CSP,BTO,CSP,BTO,CSP,CSP,STO,BTO,CSP,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,CLP,,BTO,,,CSP,CSP,,CSP,,,STO,
2021-10-21 03:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,BTO,CSP,CSP,STO,BTO,CSP,STO,BTO,CSP,CSP,CSP,CSP,,CSP,CSP,STO,,BTO,,,CSP,CSP,,CLP,,,STO,
2021-10-21 04:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,BTO,CSP,CSP,CSP,CSP,,CSP,,STO,,BTO,,,CSP,CSP,,CLP,CSP,,STO,
2021-10-21 05:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,BTO,CSP,CSP,STO,CSP,CSP,STO,BTO,CSP,CLP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,CSP,,STO,
2021-10-21 06:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,BTO,CSP,CSP,STO,BTO,CSP,STO,BTO,CSP,CLP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 07:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,STO,BTO,CSP,CLP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CLP,BTO,,STO,
2021-10-21 08:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,BTO,CSP,CSP,STO,CSP,CSP,STO,BTO,CSP,CLP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CLP,BTO,,STO,
2021-10-21 09:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,STO,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 10:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CLP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 11:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,CLP,STO,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CSP,,BTO,,,CLP,CSP,,CSP,BTO,,STO,
2021-10-21 12:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,CLP,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CLP,CSP,STO,,CSP,,CSP,,BTO,,,CLP,CSP,,CSP,BTO,,STO,
2021-10-21 13:00:00,CSP,BTO,CSP,STO,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,STO,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,CSP,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CSP,,BTO,,,CLP,CSP,,CSP,BTO,,STO,
2021-10-21 14:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,STO,CLP,CSP,CSP,BTO,CSP,CSP,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 15:00:00,CSP,BTO,CSP,CLP,CSP,CSP,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,STO,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CLP,CSP,STO,,CSP,,CSP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 16:00:00,CSP,BTO,CSP,CLP,CSP,STO,CSP,CLP,CSP,CSP,STO,CSP,CSP,CSP,CLP,CLP,CSP,CSP,CSP,CSP,CSP,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CSP,,BTO,,,CLP,CSP,,CSP,BTO,,CLP,
2021-10-21 17:00:00,CSP,BTO,CSP,CLP,CSP,STO,CSP,CLP,CSP,CSP,STO,CSP,BTO,CSP,CLP,CLP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CLP,BTO,CSP,CSP,CSP,STO,,CSP,,CSP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
2021-10-21 18:00:00,CSP,BTO,CSP,CLP,CSP,CLP,CSP,CLP,CSP,CSP,STO,CSP,BTO,CSP,CLP,CLP,CSP,CSP,CSP,CSP,BTO,CSP,CSP,STO,BTO,CSP,CSP,BTO,CSP,CSP,CSP,STO,,CSP,,CLP,,BTO,,,CSP,CSP,,CSP,BTO,,STO,
